Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,CumulativeORB,CumulativeDRB,CumulativeAST,CumulativeSTL,CumulativeBLK,CumulativeDWS,Last2DWS,DWS_Next
Randolph Morris,-1.114487814,0.812299146,-0.842531969,-1.134960307,-0.974354919,-0.779940937,-0.802105504,-0.694715802,-0.854599878,-0.590267184,-0.806486145,-1.164564876,0.1
Randy Allen,-0.619077354,0.274496224,-1.10131363,-1.19251533,-0.994586384,-0.796298819,-0.823060488,-0.697077411,-0.868648772,-0.596084735,-0.823552113,-1.24844861,0.6
Randy Breuer,-0.866782584,2.15680645,-1.10131363,-1.012655883,-0.946897931,-0.722688347,-0.781873105,-0.68369496,-0.840550984,-0.488460036,-0.755288241,-0.577378738,1.9
Randy Breuer,-0.619077354,2.15680645,-0.842531969,-0.732075146,-0.826509598,-0.572195826,-0.663369057,-0.65220684,-0.78154563,-0.249940432,-0.593161545,-0.116018201,3.3
Randy Breuer,-0.371372124,2.15680645,-0.583750309,-0.437105654,-0.627307483,-0.31210549,-0.447315943,-0.562465697,-0.641056691,0.087477543,-0.311573074,0.932528474,2.3
Randy Breuer,-0.123666894,2.15680645,-0.324968648,-0.163719295,-0.464232983,-0.101088803,-0.287624512,-0.525467156,-0.483709079,0.264912858,-0.115314442,1.100295942,2.8
Randy Breuer,0.371743566,2.15680645,0.192594674,0.300318078,-0.156203372,0.29477196,0.033203522,-0.42706678,-0.329171246,0.683776551,0.183339998,0.219516735,2.2
Randy Breuer,0.619448796,2.15680645,0.451376334,0.591690381,0.052669829,0.546683354,0.223243552,-0.350708088,-0.211160537,0.997924322,0.371065646,-0.032134467,1.3
Randy Breuer,0.867154025,2.15680645,0.710157995,0.854285174,0.219968481,0.733163218,0.39016084,-0.293242269,-0.11281828,1.230626374,0.481994438,0.219516735,1
Randy Breuer,1.114859255,2.15680645,0.968939656,1.095296832,0.350694869,0.893470468,0.522394016,-0.223181201,-0.036954253,1.518595163,0.567324278,-0.283785669,0.1
Randy Breuer,1.362564485,2.15680645,1.227721317,1.138463099,0.362589192,0.909828351,0.535400558,-0.218457983,-0.031334695,1.52732149,0.575857262,-0.787088073,0.3
Randy Brown,-0.866782584,-1.338912541,-1.10131363,-1.016253072,-0.939894731,-0.758675689,-0.794879647,-0.650632434,-0.773116293,-0.564088203,-0.780887193,-0.82902994,1.7
Randy Brown,-0.619077354,-1.338912541,-0.842531969,-0.746463902,-0.748029301,-0.635991568,-0.695885411,-0.496340644,-0.469660185,-0.465189831,-0.635826465,-0.325727536,0.8
Randy Brown,-0.371372124,-1.338912541,-0.583750309,-0.527035377,-0.632309768,-0.570560037,-0.643859244,-0.391642644,-0.292644122,-0.424466972,-0.567562594,-0.199901935,1.9
Randy Brown,-0.123666894,-1.338912541,-0.324968648,-0.286023719,-0.51158795,-0.531301119,-0.583162048,-0.286944645,-0.014476022,-0.369200234,-0.405435898,-0.116018201,1.5
Randy Brown,0.124038336,-1.338912541,-0.066186987,-0.041414871,-0.436998318,-0.503492718,-0.547755351,-0.229478825,0.145681368,-0.334294926,-0.277441138,0.177574868,2
Randy Brown,0.371743566,-1.338912541,0.192594674,0.217582732,-0.319500195,-0.447875917,-0.492116255,-0.124780825,0.373273449,-0.28484574,-0.106781458,0.219516735,1.9
Randy Brown,0.867154025,-1.338912541,0.710157995,0.613273515,-0.065384104,-0.348092832,-0.37288962,0.111380077,0.7638327,-0.226670227,0.16627403,0.093691134,1.2
Randy Brown,1.114859255,-1.338912541,0.968939656,0.825507662,0.115253976,-0.310469702,-0.285456755,0.270395085,0.935229205,-0.183038593,0.268669838,-0.199901935,1
Randy Brown,1.362564485,-1.338912541,1.227721317,1.019755864,0.252872402,-0.272846571,-0.230540245,0.391624348,1.10943549,-0.153950836,0.353999678,-0.325727536,0
Randy Brown,1.610269715,-1.338912541,1.486502977,1.023353053,0.253539373,-0.272846571,-0.230540245,0.393198754,1.10943549,-0.15104206,0.353999678,-0.82902994,0.4
Randy Foye,-0.866782584,-0.801109619,-1.10131363,-0.92272616,-0.790493144,-0.721052559,-0.703833854,-0.514446314,-0.722540275,-0.537909222,-0.712623321,-0.157960068,0.4
Randy Foye,-0.619077354,-0.801109619,-0.842531969,-0.782435792,-0.650540319,-0.699787311,-0.620736502,-0.38534502,-0.621388239,-0.529182895,-0.678491385,-0.535436871,1.1
Randy Foye,-0.371372124,-0.801109619,-0.583750309,-0.530632566,-0.373302553,-0.64417051,-0.490671083,-0.146822509,-0.419084167,-0.453554728,-0.584628561,-0.619320605,0.7
Randy Foye,-0.123666894,-0.801109619,-0.324968648,-0.278829341,-0.187995674,-0.617997897,-0.408296318,0.032659776,-0.326361467,-0.424466972,-0.524897674,-0.493495004,0.8
Randy Foye,0.124038336,-0.801109619,-0.066186987,-0.052206438,-0.015583575,-0.59673265,-0.343263608,0.166484288,-0.194301864,-0.363382683,-0.456633802,-0.619320605,0.8
Randy Foye,0.371743566,-0.801109619,0.192594674,0.181610843,0.171390733,-0.555837943,-0.261611428,0.281415927,-0.06505204,-0.293572067,-0.38836993,-0.577378738,0.9
Randy Foye,0.619448796,-0.801109619,0.451376334,0.476580335,0.421393835,-0.528029542,-0.182127005,0.412878829,0.120393359,-0.215035125,-0.311573074,-0.535436871,1.3
Randy Foye,0.867154025,-0.801109619,0.710157995,0.767952639,0.697631144,-0.469141164,-0.040500215,0.638806092,0.308648537,-0.101592874,-0.200644282,-0.325727536,0.4
Randy Foye,1.114859255,-0.801109619,0.968939656,0.947812086,0.818464123,-0.45441907,0.014416295,0.73248325,0.404181016,-0.069596342,-0.166512346,-0.535436871,0.9
Randy Foye,1.362564485,-0.801109619,1.227721317,1.239184389,1.000991955,-0.415160151,0.109797603,0.859222934,0.513762388,0.014758152,-0.08971549,-0.703204339,0.7
Randy Livingston,-1.362193043,-0.801109619,-1.10131363,-0.987475561,-0.890316526,-0.748860959,-0.78115052,-0.575060945,-0.761877178,-0.564088203,-0.729689289,-0.325727536,0.1
Randy Livingston,-1.114487814,-0.801109619,-0.842531969,-0.944309294,-0.881201251,-0.747225171,-0.777537591,-0.57112493,-0.742208727,-0.558270651,-0.721156305,-0.745146206,0
Randy Livingston,-0.866782584,-0.801109619,-0.583750309,-0.940712105,-0.878755689,-0.747225171,-0.77609242,-0.568763321,-0.736589169,-0.558270651,-0.721156305,-1.206506743,1.7
Randy Livingston,-0.371372124,-0.801109619,-0.066186987,-0.649339801,-0.757811547,-0.706330464,-0.69949834,-0.434151607,-0.598910009,-0.520456568,-0.576095578,-0.535436871,0.2
Randy Livingston,-0.123666894,-0.801109619,0.192594674,-0.602576345,-0.738247054,-0.69160837,-0.687936969,-0.413684329,-0.573622,-0.514639017,-0.55902961,-1.164564876,0
Randy Livingston,0.124038336,-0.801109619,0.451376334,-0.595381967,-0.736913111,-0.69160837,-0.687936969,-0.412897126,-0.573622,-0.514639017,-0.55902961,-1.164564876,0
Randy Livingston,0.371743566,-0.801109619,0.710157995,-0.580993211,-0.73157734,-0.688336793,-0.684324041,-0.409748314,-0.568002442,-0.514639017,-0.55902961,-1.24844861,0.1
Randy Livingston,0.619448796,-0.801109619,0.968939656,-0.519840999,-0.70634359,-0.683429428,-0.67782077,-0.374324178,-0.534285097,-0.508821465,-0.550496626,-1.206506743,0
Randy Livingston,0.867154025,-0.801109619,1.227721317,-0.501855055,-0.703898028,-0.68179364,-0.675653013,-0.373536975,-0.531475318,-0.508821465,-0.550496626,-1.206506743,0
Randy White,-1.114487814,0.274496224,-1.10131363,-1.019850261,-0.920774885,-0.673614699,-0.757305193,-0.680546148,-0.80402386,-0.581540857,-0.755288241,-0.577378738,2.3
Randy White,-0.866782584,0.274496224,-0.842531969,-0.735672335,-0.709456123,-0.390623327,-0.518129338,-0.630952359,-0.576431779,-0.453554728,-0.55902961,0.051749267,0.8
Randy White,-0.619077354,0.274496224,-0.583750309,-0.501855055,-0.595959828,-0.233587653,-0.416967346,-0.606549065,-0.489328636,-0.389561664,-0.490765738,0.051749267,0.8
Randy White,-0.371372124,0.274496224,-0.324968648,-0.271634963,-0.436664833,0.018323742,-0.260888842,-0.567976118,-0.312312573,-0.258666759,-0.422501866,-0.577378738,0.3
Randy Wittman,-0.619077354,-0.263306698,-1.10131363,-0.937114916,-0.880311956,-0.778305148,-0.784763448,-0.641185998,-0.823692311,-0.598993511,-0.772354209,-0.745146206,0.7
Randy Wittman,-0.371372124,-0.263306698,-0.842531969,-0.789630169,-0.750474862,-0.752132536,-0.743576065,-0.542785622,-0.745018505,-0.578632081,-0.712623321,-0.703204339,2
Randy Wittman,-0.123666894,-0.263306698,-0.583750309,-0.498257866,-0.443668032,-0.668707334,-0.657588371,-0.301901502,-0.517426424,-0.537909222,-0.541963642,-0.116018201,1.5
Randy Wittman,0.124038336,-0.263306698,-0.324968648,-0.242857451,-0.215897309,-0.619633686,-0.589665319,-0.135801667,-0.407845052,-0.491368811,-0.413968882,0.219516735,1.3
Randy Wittman,0.619448796,-0.263306698,0.192594674,0.282332133,0.176726504,-0.513307448,-0.455986971,0.189313175,-0.202731201,-0.433193298,-0.285974122,-0.619320605,0.1
Randy Wittman,0.867154025,-0.263306698,0.451376334,0.501760658,0.237198575,-0.506764295,-0.437199744,0.220014092,-0.183062749,-0.421558196,-0.277441138,-1.122623009,0.1
Randy Wittman,1.114859255,-0.263306698,0.710157995,0.649245404,0.276661047,-0.496949565,-0.417689931,0.239694167,-0.154964961,-0.409923093,-0.268908154,-1.164564876,0
Randy Woods,-1.114487814,-2.414518384,-1.10131363,-1.070210906,-0.980024175,-0.791391454,-0.820170145,-0.665589291,-0.832121648,-0.596084735,-0.806486145,-1.080681142,0.2
Randy Woods,-0.866782584,-2.414518384,-0.842531969,-0.926323349,-0.940895188,-0.770126207,-0.808608775,-0.609697877,-0.764686957,-0.590267184,-0.789420177,-1.080681142,0.5
Randy Woods,-0.619077354,-2.414518384,-0.583750309,-0.703297635,-0.88587005,-0.753768324,-0.784040862,-0.504212675,-0.649486027,-0.590267184,-0.746755257,-0.954855541,0.1
Rashad McCants,-1.362193043,-0.801109619,-1.10131363,-0.933517727,-0.847963844,-0.753768324,-0.743576065,-0.647483622,-0.747828284,-0.535000446,-0.704090337,-0.074076334,0.5
Rashad McCants,-1.114487814,-0.801109619,-0.842531969,-0.800421736,-0.786380154,-0.730867288,-0.719730738,-0.617569908,-0.674774036,-0.514639017,-0.661425417,-0.451553137,0.8
Rashad McCants,-0.866782584,-0.801109619,-0.583750309,-0.530632566,-0.561833127,-0.649077875,-0.607007375,-0.49004302,-0.489328636,-0.462281055,-0.593161545,-0.703204339,0.5
Rashad Vaughn,-1.857603503,-0.263306698,-1.10131363,-0.965892427,-0.888093288,-0.783212513,-0.770311735,-0.666376494,-0.789974966,-0.5524531,-0.789420177,-0.912913674,0.4
Rashard Lewis,-1.857603503,0.812299146,-1.10131363,-1.145751874,-0.98324787,-0.779940937,-0.817279803,-0.693928599,-0.84898032,-0.596084735,-0.815019129,-1.164564876,1.7
Rashard Lewis,-1.609898273,0.812299146,-0.842531969,-0.850782381,-0.808167886,-0.572195826,-0.666259399,-0.638824389,-0.674774036,-0.491368811,-0.669958401,-0.493495004,2.1
Rashard Lewis,-1.362193043,0.812299146,-0.583750309,-0.570201644,-0.505807531,-0.338278102,-0.378670305,-0.540424013,-0.419084167,-0.360473907,-0.490765738,0.345342336,2.7
Rashard Lewis,-1.114487814,0.812299146,-0.324968648,-0.31480123,-0.218454033,-0.110903532,-0.119262053,-0.443598043,-0.126867174,-0.244122881,-0.26037517,0.764761006,2.8
Rashard Lewis,-0.866782584,0.812299146,-0.066186987,-0.037817682,0.119922775,0.137736286,0.134365515,-0.338900043,0.151300926,-0.142315733,-0.021451618,1.058354075,1.3
Rashard Lewis,-0.619077354,0.812299146,0.192594674,0.249957433,0.44573829,0.355296126,0.412560995,-0.201139517,0.429469025,0.014758152,0.089477174,0.471167937,1.5
Rashard Lewis,-0.371372124,0.812299146,0.451376334,0.505357847,0.74554192,0.535232836,0.613439809,-0.127142434,0.640202433,0.195102242,0.217471934,-0.074076334,0.1
Rashard Lewis,0.124038336,0.812299146,0.968939656,1.00176992,1.32625166,0.865662068,1.035429836,0.130272949,1.117864826,0.453983275,0.33693371,-0.661262472,3.7
Rashard Lewis,0.371743566,0.812299146,1.227721317,1.293142223,1.668185649,1.02433353,1.281108962,0.284564739,1.396032925,0.56451675,0.652654118,0.84864474,4.8
Rashard Lewis,0.619448796,0.812299146,1.486502977,1.577320149,1.985997506,1.174826052,1.541962386,0.445941355,1.623625007,0.712864308,1.062237349,2.316610085,3.4
Rashard Lewis,0.867154025,0.812299146,1.745284638,1.836317753,2.249340036,1.276244925,1.726944316,0.530172077,1.842787752,0.794310026,1.352358805,2.190784484,1.9
Rashard Lewis,1.114859255,0.812299146,2.004066299,2.041357522,2.452099332,1.392385892,1.885190576,0.602594754,1.988896248,0.881573296,1.514485501,0.974470341,0.4
Rashard Lewis,1.362564485,0.812299146,2.26284796,2.142078812,2.533136354,1.448002694,1.9393845,0.623849235,2.05352116,0.910661052,1.548617437,-0.283785669,0.9
Rashard Lewis,1.610269715,0.812299146,2.52162962,2.339924203,2.621176574,1.479082671,2.013088238,0.647465325,2.112526515,0.951383911,1.625414293,-0.703204339,1.1
Rasheed Wallace,-1.362193043,0.812299146,-1.10131363,-0.983878372,-0.800608877,-0.649077875,-0.674207842,-0.630165156,-0.753447842,-0.441919625,-0.669958401,0.261458602,2.9
Rasheed Wallace,-1.114487814,0.812299146,-0.842531969,-0.760852658,-0.590290572,-0.449511705,-0.4595999,-0.571912133,-0.61857846,-0.270301862,-0.422501866,0.722819139,3.8
Rasheed Wallace,-0.619077354,0.812299146,-0.324968648,-0.307606852,-0.111182804,-0.140347721,-0.076629498,-0.371175366,-0.27297567,0.14274428,0.106543142,1.351947144,4.7
Rasheed Wallace,-0.371372124,0.812299146,-0.066186987,-0.016234549,0.205072787,0.070668966,0.239140436,-0.259392539,-0.028524916,0.453983275,0.50759339,1.729423947,4.2
Rasheed Wallace,-0.123666894,0.812299146,0.192594674,0.260748999,0.531888758,0.311129843,0.567916913,-0.092505502,0.224355174,0.846667988,0.865978718,2.484377553,4.1
Rasheed Wallace,0.124038336,0.812299146,0.451376334,0.544926925,0.861261453,0.533597048,0.935713015,0.027149355,0.508142831,1.140454328,1.215831061,2.232726351,3.4
Rasheed Wallace,0.371743566,0.812299146,0.710157995,0.811118906,1.159619979,0.718441123,1.250037778,0.147591415,0.704827345,1.364430054,1.505952517,1.897191415,3.1
Rasheed Wallace,0.619448796,0.812299146,0.968939656,1.055727754,1.425296908,0.885291527,1.50800086,0.270395085,0.876223851,1.719300683,1.770475021,1.477772745,5.1
Rasheed Wallace,0.867154025,0.812299146,1.227721317,1.33990568,1.72398892,1.169918687,1.847616121,0.382177912,1.058859472,2.053809883,2.205657205,2.190784484,4.9
Rasheed Wallace,1.114859255,0.812299146,1.486502977,1.627680794,2.033018988,1.317139632,2.177837769,0.525448859,1.289261332,2.431950717,2.62377342,2.94573809,4.4
Rasheed Wallace,1.362564485,0.812299146,1.745284638,1.897469964,2.301919612,1.464360576,2.505169074,0.625423641,1.49999474,2.775186244,2.999224716,2.652145021,5.1
Rasheed Wallace,1.610269715,0.812299146,2.004066299,2.174453512,2.562705418,1.601766791,2.813713152,0.733270453,1.755684609,3.150418303,3.4344069,2.736028755,3.4
Rasheed Wallace,1.857974945,0.812299146,2.26284796,2.411867982,2.798702121,1.693370935,3.12731533,0.804905927,1.929890894,3.400573009,3.724528356,2.316610085,3.4
Rasheed Wallace,2.105680175,0.812299146,2.52162962,2.696045908,2.996570294,1.762074042,3.331807072,0.867882167,2.154673196,3.604187304,4.014649811,1.603598346,0.6
Rasho Nesterovic,-1.114487814,1.350102067,-1.10131363,-1.210501275,-0.996031488,-0.796298819,-0.822337902,-0.696290208,-0.871458551,-0.598993511,-0.823552113,-1.24844861,1.9
Rasho Nesterovic,-0.866782584,1.350102067,-0.842531969,-0.915531782,-0.804499543,-0.575467402,-0.646027001,-0.623080329,-0.812453196,-0.35174758,-0.661425417,-0.451553137,1.3
Rasho Nesterovic,-0.619077354,1.350102067,-0.583750309,-0.65293699,-0.667436927,-0.413524363,-0.510903482,-0.587656193,-0.742208727,-0.168494714,-0.550496626,0.093691134,2.5
Rasho Nesterovic,-0.371372124,1.350102067,-0.324968648,-0.357967497,-0.420879844,-0.086366708,-0.26955987,-0.528615968,-0.615768681,0.148561832,-0.337172026,0.345342336,2.6
Rasho Nesterovic,-0.123666894,1.350102067,-0.066186987,-0.080983949,-0.161094495,0.15245838,-0.010874203,-0.438874825,-0.506187309,0.485979807,-0.115314442,0.890586607,5.6
Rasho Nesterovic,0.124038336,1.350102067,0.192594674,0.213985543,0.100469444,0.572855967,0.260818006,-0.349133682,-0.362888591,0.965927789,0.362532662,2.190784484,3.8
Rasho Nesterovic,0.371743566,1.350102067,0.451376334,0.465788769,0.298893426,0.873841009,0.459529063,-0.293242269,-0.275785449,1.30625454,0.686786054,2.694086888,2.9
Rasho Nesterovic,0.619448796,1.350102067,0.710157995,0.753563883,0.467303697,1.060320873,0.600433267,-0.267264569,-0.216780095,1.562226798,0.934242589,1.561656479,2.2
Rasho Nesterovic,0.867154025,1.350102067,0.968939656,1.041338998,0.653611033,1.248436524,0.777466755,-0.209011547,-0.11281828,1.806563952,1.121968237,0.890586607,1.6
Rasho Nesterovic,1.114859255,1.350102067,1.227721317,1.296739412,0.818797609,1.461089,0.930654915,-0.1444609,-0.056622704,1.957820286,1.258495981,0.345342336,1.1
Rasho Nesterovic,1.362564485,1.350102067,1.486502977,1.548542638,0.95374815,1.613217309,1.036875008,-0.058655772,0.027670659,2.068353761,1.352358805,-0.116018201,0.2
Rasual Butler,-0.866782584,0.005594763,-1.10131363,-0.958698049,-0.831067236,-0.753768324,-0.712504882,-0.623867532,-0.812453196,-0.473916158,-0.704090337,-0.074076334,0.5
Rasual Butler,-0.619077354,0.005594763,-0.842531969,-0.796824547,-0.756032957,-0.747225171,-0.671317499,-0.605761862,-0.784355408,-0.436102074,-0.661425417,-0.451553137,1.4
Rasual Butler,-0.371372124,0.005594763,-0.583750309,-0.563007267,-0.622305197,-0.722688347,-0.573045849,-0.556955276,-0.73377939,-0.35174758,-0.541963642,-0.451553137,1.3
Rasual Butler,-0.123666894,0.005594763,-0.324968648,-0.278829341,-0.413876644,-0.639263145,-0.442257844,-0.525467156,-0.641056691,-0.220852676,-0.43103485,-0.116018201,1.8
Rasual Butler,0.371743566,0.005594763,0.192594674,0.195999599,-0.069497094,-0.544387425,-0.226927316,-0.447534058,-0.486518858,-0.002694502,-0.209177266,-0.157960068,2.4
Rasual Butler,0.619448796,0.005594763,0.451376334,0.490969091,0.2210801,-0.4642338,-0.066513299,-0.388493832,-0.34322014,0.174740812,-0.00438565,0.093691134,0.9
Rasual Butler,0.867154025,0.005594763,0.710157995,0.785938584,0.52143954,-0.400438057,0.078726419,-0.297178284,-0.242068104,0.372537557,0.072411206,0.135633001,0.3
Rasual Butler,1.114859255,0.005594763,0.968939656,0.955006464,0.607034199,-0.384080174,0.127139658,-0.275923802,-0.219589873,0.416169191,0.098010158,-0.745146206,0.4
Rasual Butler,1.362564485,0.005594763,1.227721317,1.077310887,0.657390538,-0.374265444,0.170494798,-0.260966945,-0.199921422,0.43071307,0.132142094,-0.954855541,0.6
Rasual Butler,1.857974945,0.005594763,1.486502977,1.257170334,0.699409734,-0.364450715,0.195785296,-0.247584494,-0.18025297,0.456892051,0.183339998,-0.82902994,1.6
Rasual Butler,2.105680175,0.005594763,1.745284638,1.526959504,0.866708386,-0.320284431,0.318624859,-0.197990705,-0.098769386,0.520885115,0.319867742,-0.325727536,0.9
Raul Lopez,-0.866782584,-1.607814002,-1.10131363,-0.92272616,-0.819617561,-0.761947266,-0.731292109,-0.456980494,-0.697252266,-0.593175959,-0.721156305,-0.241843802,0.3
Raul Neto,-0.866782584,-1.607814002,-1.10131363,-0.926323349,-0.832734665,-0.773397783,-0.751524507,-0.560104088,-0.697252266,-0.593175959,-0.687024369,0.093691134,0.6
Rawle Marshall,-0.866782584,0.543397685,-1.10131363,-1.134960307,-0.972576328,-0.788119878,-0.80933136,-0.689205381,-0.84898032,-0.578632081,-0.797953161,-0.996797408,0.3
Ray Allen,-1.362193043,-0.532208158,-1.10131363,-0.92272616,-0.717904427,-0.642534721,-0.660478714,-0.53176478,-0.660725142,-0.569905754,-0.695557353,0.0098074,2.3
Ray Allen,-0.866782584,-0.532208158,-0.583750309,-0.447897221,-0.161427981,-0.341549679,-0.347599122,-0.111398374,-0.199921422,-0.514639017,-0.405435898,0.177574868,1
Ray Allen,-0.619077354,-0.532208158,-0.324968648,-0.152927728,0.179839037,-0.205779252,-0.148165479,0.131060152,0.109154244,-0.459372279,-0.320106058,-0.367669403,2.2
Ray Allen,-0.371372124,-0.532208158,-0.066186987,0.142041765,0.527664606,-0.040564636,0.088120033,0.425474077,0.457566813,-0.401196766,-0.13238041,0.093691134,1.3
Ray Allen,-0.123666894,-0.532208158,0.192594674,0.390247801,0.808348391,0.091934214,0.255037321,0.638806092,0.704827345,-0.348838805,-0.021451618,0.219516735,1.5
Ray Allen,0.371743566,-0.532208158,0.710157995,0.86507674,1.367715047,0.358567703,0.619220495,1.112702302,1.193728853,-0.276119413,0.140675078,-0.451553137,1
Ray Allen,0.619448796,-0.532208158,0.968939656,1.145657477,1.708315093,0.487794976,0.812873452,1.340203971,1.429750271,-0.261575535,0.226004918,-0.661262472,-0.3
Ray Allen,0.867154025,-0.532208158,1.227721317,1.426238214,2.044246339,0.603935944,1.00146831,1.565344032,1.724777043,-0.215035125,0.200405966,-0.954855541,0.9
Ray Allen,1.114859255,-0.532208158,1.486502977,1.624083605,2.290914584,0.697175876,1.138759586,1.744826317,1.955178903,-0.183038593,0.277202822,-0.996797408,4.1
Ray Allen,1.362564485,-0.532208158,1.745284638,1.886678398,2.582603397,0.819859996,1.278218619,1.921946994,2.137814524,-0.136498182,0.627055166,0.84864474,3.7
Ray Allen,1.610269715,-0.532208158,2.004066299,2.170856323,2.902305007,0.927822022,1.43140678,2.093557249,2.331689259,-0.098684099,0.942775573,2.023017016,2.9
Ray Allen,1.857974945,-0.532208158,2.26284796,2.458631438,3.215670389,1.001432495,1.581704597,2.258869881,2.511515101,-0.025964707,1.190232109,1.519714612,4.2
Ray Allen,2.105680175,-0.532208158,2.52162962,2.746406553,3.536928265,1.084857697,1.7428412,2.431267339,2.727868068,0.020575703,1.548617437,1.729423947,2.2
Ray Allen,2.353385405,-0.532208158,2.780411281,2.911877244,3.710896631,1.107758732,1.835332165,2.517072467,2.865547228,0.043845908,1.736343085,1.435830878,1.9
Ray Allen,2.601090634,-0.532208158,3.039192942,3.19605517,3.937111087,1.173190263,1.963229827,2.623344873,3.053802406,0.087477543,1.898469781,0.471167937,1.5
Ray McCallum,-1.114487814,-1.07001108,-1.10131363,-1.055822151,-0.899654125,-0.771761995,-0.781873105,-0.60261305,-0.809643417,-0.57281453,-0.789420177,-0.912913674,0.5
Ray McCallum,-0.866782584,-1.07001108,-0.842531969,-0.811213303,-0.740025644,-0.686701005,-0.68938214,-0.454618885,-0.683203372,-0.540817998,-0.746755257,-0.870971807,0.5
Ray Tolbert,-0.866782584,0.543397685,-1.10131363,-0.987475561,-0.931891075,-0.71941677,-0.77103432,-0.671099712,-0.837741205,-0.5524531,-0.746755257,-0.493495004,1.3
Ray Tolbert,0.619448796,0.543397685,-0.324968648,-0.458688787,-0.727242026,-0.490406412,-0.586774976,-0.603400253,-0.708491381,-0.343021253,-0.567562594,-0.912913674,0.5
Raymond Felton,-1.362193043,-1.607814002,-1.10131363,-0.929920538,-0.731910826,-0.675250487,-0.690104726,-0.34598487,-0.584861115,-0.575723305,-0.669958401,0.261458602,2.1
Raymond Felton,-1.114487814,-1.607814002,-0.842531969,-0.649339801,-0.417100339,-0.591825285,-0.534026223,0.083040769,-0.253307219,-0.546635549,-0.490765738,0.387284203,1.4
Raymond Felton,-0.866782584,-1.607814002,-0.583750309,-0.365161875,-0.086727187,-0.531301119,-0.390231676,0.541980122,0.016431544,-0.511730241,-0.371303962,0.219516735,3.7
Raymond Felton,-0.619077354,-1.607814002,-0.324968648,-0.070192383,0.256318421,-0.442968552,-0.205249746,0.977303385,0.370463671,-0.424466972,-0.055583554,0.890586607,4
Raymond Felton,-0.371372124,-1.607814002,-0.066186987,0.217582732,0.550119309,-0.356271773,-0.035442116,1.328395926,0.716066461,-0.360473907,0.285735806,1.981075149,1.8
Raymond Felton,-0.123666894,-1.607814002,0.192594674,0.487371902,0.854369416,-0.277753936,0.124249316,1.820397806,1.067288808,-0.328477375,0.439329518,1.184179676,1
Raymond Felton,0.124038336,-1.607814002,0.451376334,0.703203238,1.066243987,-0.233587653,0.212404767,2.127406979,1.286451553,-0.299389619,0.524659358,-0.074076334,1.7
Raymond Felton,0.371743566,-1.607814002,0.710157995,0.947812086,1.32336145,-0.150162451,0.315734516,2.420246497,1.550570758,-0.258666759,0.669720086,-0.116018201,1.1
Raymond Felton,0.867154025,-1.607814002,1.227721317,1.285947846,1.578811485,-0.058558307,0.436406322,2.739850918,1.80064107,-0.168494714,0.780648878,-0.703204339,1.7
Raymond Felton,1.114859255,-1.607814002,1.486502977,1.57372296,1.822478359,0.00033007,0.596820339,2.963416572,1.991706027,-0.12486308,0.925709606,-0.451553137,1.8
Raymond Felton,1.362564485,-1.607814002,1.745284638,1.861498075,2.01145358,0.054311084,0.730498687,3.113772347,2.177151427,-0.060870015,1.079303317,0.219516735,1.3
Raymond Townsend,-0.619077354,-1.07001108,-1.10131363,-0.947906483,-0.870529709,-0.747225171,-0.785486034,-0.605761862,-0.702871824,-0.587358408,-0.755288241,-0.577378738,0.1
Reece Gaines,-0.866782584,-0.263306698,-1.10131363,-1.081002473,-0.958903415,-0.788119878,-0.803550675,-0.665589291,-0.840550984,-0.593175959,-0.823552113,-1.24844861,0.1
Reece Gaines,-0.619077354,-0.263306698,-0.842531969,-1.005461505,-0.938116141,-0.78648409,-0.794157062,-0.66007887,-0.82650209,-0.590267184,-0.815019129,-1.206506743,0
Reggie Bullock,-1.114487814,0.005594763,-1.10131363,-1.063016528,-0.955457397,-0.783212513,-0.794879647,-0.687630975,-0.846170541,-0.596084735,-0.797953161,-0.996797408,0.3
Reggie Bullock,-0.866782584,0.005594763,-0.842531969,-0.933517727,-0.917884676,-0.781576725,-0.75947295,-0.681333351,-0.818072754,-0.584449632,-0.772354209,-0.996797408,0.4
Reggie Bullock,-0.619077354,0.005594763,-0.583750309,-0.800421736,-0.870196223,-0.758675689,-0.720453324,-0.66007887,-0.789974966,-0.578632081,-0.738222273,-0.954855541,0.5
Reggie Bullock,-0.371372124,0.005594763,-0.324968648,-0.688908879,-0.818283618,-0.737410441,-0.683601455,-0.637249983,-0.739398948,-0.569905754,-0.695557353,-0.870971807,1.4
Reggie Carter,-0.866782584,-1.07001108,-1.10131363,-1.001864317,-0.939783569,-0.752132536,-0.79776999,-0.637249983,-0.809643417,-0.593175959,-0.780887193,-0.82902994,0.6
Reggie Evans,-1.114487814,0.274496224,-1.10131363,-0.976683994,-0.847630358,-0.528029542,-0.625072016,-0.670312509,-0.764686957,-0.566996978,-0.678491385,0.177574868,1.1
Reggie Evans,-0.866782584,0.274496224,-0.842531969,-0.706894824,-0.705343133,-0.272846571,-0.442980429,-0.64433481,-0.612958903,-0.537909222,-0.584628561,-0.074076334,2.3
Reggie Evans,-0.619077354,0.274496224,-0.583750309,-0.422716898,-0.496247608,0.14264365,-0.09469414,-0.598677035,-0.449991733,-0.494277587,-0.38836993,0.177574868,1.3
