Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,Cumulative2P,Cumulative2PA,Cumulative3P,Cumulative3PA,CumulativeFT,CumulativeFTA,CumulativeORB,CumulativeAST,CumulativeTOV,CumulativeOWS,Last2OWS,OWS_Next
Sidney Moncrief,-0.619077354,-1.07001108,-0.583750309,-0.365161875,-0.226346527,-0.10940785,-0.160863275,-0.524092475,-0.533711837,0.22772886,0.162345179,0.116471038,-0.083846269,-0.173191583,0.407898884,3.021356067,9.7
Steve Nash,0.124038336,-1.07001108,0.192594674,0.181610843,0.153715991,-0.161353171,-0.162446758,0.974044181,0.767620652,-0.068465858,-0.173930281,-0.457690646,0.904093505,0.320455254,0.655583226,3.14133334,9.7
Steve Nash,0.619448796,-1.07001108,0.710157995,0.757161072,0.745430758,0.282082494,0.291379587,1.681954908,1.408539087,0.462710003,0.272922244,-0.258124477,1.91564937,0.959011323,1.702612486,3.693228796,9.7
Charles Barkley,0.371743566,-0.263306698,0.710157995,0.976589597,1.530789547,2.200891964,1.614221626,0.17064782,0.519051525,3.090944469,3.255473505,3.595792698,1.094596633,2.46543038,3.633424509,3.76521516,9.6
Glen Rice,0.371743566,0.005594763,0.451376334,0.785938584,1.246215095,1.26587619,1.320010409,2.360232163,2.160338849,0.850725084,0.702355095,0.216254123,0.325499295,0.713780314,1.269164889,2.853387885,9.6
Larry Bird,0.371743566,0.543397685,0.192594674,0.505357847,1.03356239,1.915826179,1.860928341,0.075162187,0.107206599,1.234790902,0.996217433,1.07177139,1.48898534,1.516354526,1.832083846,3.645237887,9.6
LeBron James,0.867154025,0.274496224,1.745284638,2.059343466,2.976783476,4.027213424,3.68478453,3.601545393,3.910070547,4.90464346,5.06030328,0.967080941,4.263088737,3.962294983,6.363581452,3.957178796,9.6
Reggie Miller,-0.123666894,0.005594763,-0.066186987,0.228374299,0.51910514,0.403077082,0.269844212,1.27696412,1.192868815,1.168640748,0.923509226,-0.104360379,0.338094543,0.330009708,1.606916263,4.269119706,9.6
Reggie Miller,0.867154025,0.005594763,0.968939656,1.37228038,1.728324234,1.322255868,1.157228314,3.427037167,3.131464311,2.790800488,2.327686482,0.165544686,1.129233566,1.380999748,3.588390993,3.261310613,9.6
Shaquille O'Neal,-1.362193043,1.619003528,-0.842531969,-0.634951045,-0.299602216,0.22126846,0.048789929,-0.533970299,-0.558081359,0.107276342,0.395617344,0.386376103,-0.423917968,-0.079239443,0.295315093,3.213319704,9.6
Steve Nash,-0.123666894,-1.07001108,-0.066186987,-0.11335865,-0.161650305,-0.395107114,-0.398385786,0.460397327,0.349683345,-0.325167947,-0.395841789,-0.53948006,0.405006799,-0.044206442,0.120810216,1.533637883,9.6
Terrell Brandon,-0.619077354,-2.145616923,-0.324968648,-0.124150217,-0.250579821,-0.180991036,-0.133944057,-0.306780345,-0.297327471,-0.269878266,-0.328435222,-0.541115848,0.293223972,-0.128604127,-0.357670897,0.117906063,9.6
Tim Duncan,-0.371372124,1.081200606,-0.066186987,0.113264253,0.617483417,1.185424291,1.115107656,-0.501044219,-0.483754316,1.189374379,1.330978138,1.197727088,0.19324919,0.944679641,1.229760562,3.285306068,9.6
Chris Paul,-0.619077354,-1.876715462,-0.066186987,0.02333453,0.432510024,0.455022403,0.44086042,0.480152976,0.499555907,0.833940717,0.664486236,-0.366086503,2.015624152,0.492435442,1.905263311,3.789210614,9.5
Kiki Vandeweghe,0.124038336,0.274496224,0.192594674,0.379456234,0.677733164,1.667502207,1.440355148,-0.405558586,-0.389931655,1.542833409,1.263571571,0.194988875,0.149165821,0.513136761,1.888375742,3.117337886,9.5
Kobe Bryant,0.371743566,-0.263306698,1.486502977,1.602500472,2.155297073,2.792561837,2.928196158,2.547910821,2.820752902,4.155270823,3.720503082,0.757700042,2.106152497,2.717031026,3.931771556,4.60505607,9.5
Magic Johnson,-0.619077354,0.543397685,-0.066186987,-0.001845793,0.40471955,0.610858365,0.450044624,-0.461532922,-0.408208797,0.670046306,0.61298459,0.55976966,1.921946994,1.213796787,1.25227732,2.949369704,9.5
David Robinson,-0.619077354,1.619003528,-1.10131363,-0.92272616,-0.665658336,-0.409677143,-0.455707885,-0.533970299,-0.560518311,-0.174108641,-0.160297492,-0.305562337,-0.567976118,-0.512374733,-0.1944244,3.021356067,9.4
Kevin Johnson,-0.866782584,-1.607814002,-0.583750309,-0.372356253,-0.123632936,0.045161153,0.018703744,-0.484581179,-0.456947842,0.391623271,0.254745192,-0.598368438,1.093022227,0.242427205,0.475449159,3.45327425,9.4
Stephen Curry,-0.619077354,-1.07001108,-0.324968648,-0.289620908,0.012206899,-0.111941768,-0.094990365,1.586469275,1.195305768,-0.099072645,-0.214828648,-0.516579024,0.547490543,0.310900799,0.407898884,1.677610611,9.4
Clyde Drexler,-0.619077354,0.005594763,-0.324968648,-0.070192383,0.073679427,0.446787169,0.438643544,-0.428606842,-0.382620799,0.204033283,0.200971414,0.388011892,0.688399881,0.481288578,0.182731302,1.653615156,9.3
Dominique Wilkins,0.619448796,0.005594763,0.451376334,0.793132962,1.295459815,2.598717103,2.751162713,-0.07959039,0.062122983,2.444252668,2.282243853,1.88802974,0.37115707,1.443103705,1.629433022,2.709415158,9.3
Elton Brand,-0.371372124,0.274496224,0.192594674,0.390247801,0.895943964,1.246238325,1.240519542,-0.533970299,-0.551988978,1.302915687,1.4052011,2.269168408,0.230247731,0.920793504,1.494332472,2.781401522,9.3
Gilbert Arenas,-0.619077354,-1.07001108,-0.066186987,0.019737341,0.417392006,0.271946821,0.339200786,1.69512534,1.704628783,1.10347791,1.011364976,-0.253217112,0.765545776,0.912831458,1.004592979,4.077156069,9.3
John Stockton,0.124038336,-1.607814002,0.192594674,0.537732547,0.580355344,0.382805738,0.267944032,-0.211294712,-0.184009192,0.710526251,0.595564915,-0.335006526,3.29797785,1.186725832,1.415523818,4.077156069,9.3
Reggie Miller,-0.371372124,0.005594763,-0.324968648,-0.066595194,0.172280028,0.12878045,0.022820801,0.852217684,0.777368461,0.732247197,0.533459988,-0.238495018,0.090912799,0.080001472,1.083401633,4.629051525,9.3
Chris Paul,0.619448796,-1.876715462,1.227721317,1.296739412,1.813585407,1.594018582,1.557216223,1.938778335,1.948324005,2.282332889,1.933092981,-0.001305718,4.773983489,1.758400717,4.854958646,4.485078797,9.2
Dale Ellis,0.124038336,0.005594763,-0.066186987,0.106069875,0.03688484,0.376470942,0.335083729,0.486738192,0.424010388,0.120111446,0.107814023,0.255513041,-0.237350855,0.00834306,0.374123747,2.829392431,9.2
Gilbert Arenas,-1.114487814,-1.07001108,-0.583750309,-0.555812889,-0.32272389,-0.360265741,-0.322378582,0.364911694,0.361868106,-0.057605385,-0.078500759,-0.485499047,0.060999085,0.054522925,-0.132503314,0.885760609,9.2
John Stockton,-0.619077354,-1.607814002,-0.583750309,-0.332787175,-0.412098054,-0.463522903,-0.48769425,-0.497751611,-0.483754316,-0.292586528,-0.319346696,-0.652349451,0.637231686,-0.154082674,-0.239457916,0.741787882,9.2
John Stockton,0.867154025,-1.607814002,0.968939656,1.422641025,1.577255219,1.125877216,0.982728443,0.4900308,0.497118955,1.662298612,1.479424062,-0.043836213,5.877642105,2.540273611,2.845337969,3.069346977,9.2
Reggie Miller,1.114859255,0.005594763,1.227721317,1.663652684,2.058030414,1.526869753,1.381449565,4.181044407,3.784567508,3.203498462,2.687440634,0.252241465,1.344139986,1.645339667,4.128793191,3.525260614,9.2
Shaquille O'Neal,0.371743566,1.619003528,0.968939656,0.969395219,1.565360896,3.402602616,2.811018386,-0.530677691,-0.539804217,2.570629081,4.045417884,3.211382454,0.646678122,1.900125132,3.351965031,4.701037888,9.2
Steve Francis,-1.114487814,-1.07001108,-1.10131363,-0.940712105,-0.690780925,-0.599721,-0.611205956,-0.181661239,-0.185227668,-0.495973568,-0.517779512,-0.552566366,-0.297965487,-0.434346684,-0.391446035,1.341674246,9.2
Deron Williams,0.124038336,-1.07001108,0.451376334,0.602481948,1.011218849,0.757825614,0.764207732,1.579884059,1.664419071,1.114338383,0.993945302,-0.39716648,2.953182933,1.624638349,1.584399505,1.605624247,9.1
Dominique Wilkins,1.362564485,0.005594763,1.227721317,1.523362315,2.136621874,3.75355027,3.912172747,0.516371664,0.744469606,3.657663697,3.414522709,2.838422727,0.861584543,2.234531053,2.850967159,2.205510612,9.1
Gary Payton,1.114859255,-0.801109619,1.227721317,1.60969485,2.134287474,2.117272667,2.036694999,1.793903582,2.157901897,1.201222167,1.328706007,0.814952631,3.670324873,2.196313234,2.69897904,3.189324249,9.1
Horace Grant,-0.371372124,0.812299146,-0.324968648,-0.073789572,0.115587462,0.106608666,0.039289028,-0.530677691,-0.547115074,-0.157324273,-0.101979451,0.666095898,-0.17594902,-0.259181678,0.306573472,2.085533339,9.1
Karl Malone,2.353385405,0.543397685,2.52162962,3.070153557,3.959343466,6.352083267,5.945998837,-0.300195129,-0.240059093,7.21792421,7.55737578,4.322082692,2.45488343,4.976659612,6.042717646,3.285306068,9.1
Kobe Bryant,-1.362193043,-0.263306698,-0.324968648,-0.260843396,-0.156870343,-0.033390308,-0.012965924,0.1212587,0.16934888,0.282031225,0.204000922,-0.331734949,-0.064953396,0.04656088,0.193989681,1.581628792,9.1
Ray Allen,-0.866782584,-0.532208158,-0.583750309,-0.447897221,-0.161427981,-0.257008579,-0.226419488,0.536127312,0.501992859,-0.065503911,-0.161812246,-0.341549679,-0.111398374,-0.071277398,0.047630752,1.365669701,9.1
Steve Nash,1.362564485,-1.07001108,1.486502977,1.584514527,1.640395175,0.971308213,0.918755713,2.998998122,2.508823017,1.143957855,0.851558395,-0.038928848,3.939548301,2.245677918,3.436402874,4.29311516,9.1
Steve Nash,1.857974945,-1.07001108,2.004066299,2.142078812,2.22555139,1.367866393,1.294357977,3.943976628,3.27280754,1.556655829,1.196165004,0.037953201,5.210881158,3.110356087,4.320185637,2.997360613,9.1
Terry Porter,-0.123666894,-1.07001108,-0.066186987,0.228374299,0.423728234,0.306154716,0.271427696,0.183818252,0.202247736,0.575263996,0.424397676,-0.287568666,1.853460332,0.826841364,0.830088102,2.685419703,9.1
Vince Carter,-1.114487814,-0.263306698,-1.10131363,-1.037836206,-0.80372141,-0.640263689,-0.645092501,-0.471410746,-0.48253584,-0.577920773,-0.591245097,-0.647442086,-0.579784163,-0.746458878,-0.436479551,0.957746973,9.1
Chris Paul,0.124038336,-1.876715462,0.710157995,0.778744206,1.254663399,1.114474585,1.088821831,1.224282391,1.264758906,1.705740504,1.428679792,-0.148526663,3.592391775,1.224943652,3.62216613,4.269119706,9
Deron Williams,-1.114487814,-1.07001108,-0.842531969,-0.642145423,-0.414988263,-0.428681529,-0.41897107,0.035650891,0.014602414,-0.461417517,-0.467792619,-0.676886275,0.171994709,-0.298991906,-0.256345485,0.861765155,9
Dirk Nowitzki,-0.619077354,1.350102067,-0.066186987,0.102472686,0.448961985,0.397375767,0.382271534,1.336231065,1.26963281,0.96031713,0.779607565,-0.043836213,-0.029529261,0.140513019,1.471815714,4.269119706,9
Kevin Garnett,0.371743566,1.081200606,1.227721317,1.570125771,2.289135994,3.059890195,3.060575371,-0.059834742,0.023131747,2.098692164,2.079266773,2.754997525,2.077813189,2.266379237,2.974809329,4.149142433,9
Kevin Johnson,-1.114487814,-1.607814002,-0.842531969,-0.638548234,-0.432885328,-0.315922174,-0.335363146,-0.510922043,-0.506905362,-0.103021908,-0.19816635,-0.667071546,0.427048483,-0.176376402,-0.031177902,1.821583338,9
Kiki Vandeweghe,-0.123666894,0.274496224,-0.066186987,0.095278308,0.367480316,1.212663911,1.021048741,-0.408851194,-0.399679464,1.026467284,0.80763052,0.044496354,0.001958859,0.231280341,1.38174868,3.285306068,9
Magic Johnson,-0.371372124,0.543397685,0.192594674,0.275137755,0.71386078,0.925697687,0.723037164,-0.438484666,-0.363125181,1.056086755,0.964407592,0.706990605,2.683959505,1.699481579,1.78705033,3.117337886,9
Chris Mullin,-0.371372124,-0.263306698,-0.324968648,-0.21407994,-0.010692451,0.409411878,0.342051056,-0.267269048,-0.213252619,0.395572534,0.235810763,-0.325191796,0.146017009,0.162806748,0.368494557,2.013546975,8.9
Damian Lillard,-0.371372124,-1.07001108,-0.324968648,-0.062998005,0.301783636,0.094572556,0.142532146,2.192309154,2.165212753,0.602908837,0.424397676,-0.521486389,0.882839024,0.511544352,0.931413515,2.829392431,8.9
Dirk Nowitzki,0.371743566,1.350102067,0.968939656,1.231990012,1.765563469,1.867048256,1.870112545,2.561081254,2.441806831,2.957656846,2.506427492,0.648102227,0.707292754,1.150100421,3.982434263,5.300924253,8.9
Kawhi Leonard,-0.619077354,0.005594763,-0.066186987,-0.052206438,0.076680798,0.021088931,-0.062687303,0.687587282,0.592160092,-0.022062019,-0.092890925,-0.109267744,-0.190905878,-0.303769134,0.621808088,2.229506066,8.9
Kevin Love,-1.362193043,0.812299146,-0.842531969,-0.710492013,-0.581175296,-0.485694686,-0.48389389,-0.412143802,-0.410645749,-0.295548475,-0.330707353,0.018323742,-0.52389275,-0.547407734,-0.256345485,0.861765155,8.9
Kobe Bryant,-1.114487814,-0.263306698,-0.066186987,-0.016234549,0.152493211,0.372036586,0.401906729,0.32210779,0.413044103,0.751006196,0.625860001,-0.161612969,0.20112122,0.396890893,0.711875121,2.901378794,8.9
Sidney Moncrief,-0.866782584,-1.07001108,-0.842531969,-0.65293699,-0.557608974,-0.460988985,-0.493078094,-0.527385083,-0.550770502,-0.2343349,-0.271631935,-0.245038171,-0.384557817,-0.504412687,-0.093098987,1.557633338,8.9
Steve Nash,0.371743566,-1.07001108,0.451376334,0.476580335,0.455075889,0.096472994,0.105161938,1.339523673,1.095390726,0.235627386,0.082820577,-0.354635985,1.374840904,0.626197811,1.201614614,3.837201523,8.9
Allen Iverson,0.619448796,-1.876715462,0.968939656,0.976589597,1.81725375,2.372564914,2.775548357,2.077067872,2.56121749,3.362456294,3.336512861,0.155729957,2.169915941,2.726585481,1.483074093,0.621810609,8.8
Allen Iverson,1.114859255,-1.876715462,1.486502977,1.469404481,2.469107102,3.17201607,3.635379848,2.518277349,3.072977458,4.507742538,4.426378596,0.265327771,2.957118948,3.548268603,2.203610358,2.30149243,8.8
Andre Miller,-0.619077354,-1.07001108,-0.842531969,-0.627756667,-0.450115422,-0.362799659,-0.347080923,-0.445069882,-0.425267463,-0.185956429,-0.232248322,-0.508400083,0.194823596,-0.23529554,-0.098728177,1.533637883,8.8
Brad Daugherty,-0.123666894,1.350102067,0.192594674,0.318304022,0.723643027,1.057461428,0.92572304,-0.530677691,-0.54833355,1.288105951,1.365817488,0.695540087,0.536469701,1.070479964,0.796312965,2.517451521,8.8
Brent Barry,0.619448796,-0.263306698,0.192594674,0.149236142,0.14304445,-0.388772319,-0.408203383,1.421838874,1.262321954,-0.195829587,-0.245123734,-0.442968552,0.223162904,0.033821606,0.32909023,1.509642429,8.8
Clyde Drexler,-0.371372124,0.005594763,-0.066186987,0.221179921,0.413834826,0.977643008,0.953909045,-0.392388154,-0.319260041,0.673995569,0.645551807,0.814952631,1.056023686,0.857097138,0.706245932,3.045351522,8.8
John Stockton,0.371743566,-1.607814002,0.451376334,0.83270204,0.925290705,0.660269768,0.524468344,-0.020323446,0.020694795,1.06892186,0.924266603,-0.259760265,4.214282151,1.661263759,1.944667638,3.981174251,8.8
Larry Johnson,-0.371372124,-0.263306698,-0.324968648,-0.152927728,0.263543944,0.52533863,0.466512852,-0.175076023,-0.168169003,0.292891698,0.264591095,0.731527429,0.245991791,0.208986613,0.554257813,1.077724246,8.8
Michael Redd,-0.371372124,-0.263306698,-0.066186987,-0.095372705,0.071900837,0.110409544,0.14126536,1.115626326,0.988164828,0.203045967,0.098725497,-0.199236099,-0.251520509,-0.314915998,0.745650259,2.56544243,8.8
Reggie Miller,0.124038336,0.005594763,0.192594674,0.523343792,0.847477378,0.659002809,0.514967444,1.826829662,1.703410307,1.590224564,1.290837149,0.005237435,0.544341731,0.560909035,2.147318462,3.76521516,8.8
Sam Cassell,1.362564485,-1.07001108,0.968939656,0.883062685,0.936851542,0.951670348,1.023265618,0.74026901,0.901653024,1.375977051,1.137089585,-0.133804568,2.153384678,1.529093799,1.51684923,2.637428794,8.8
Sam Cassell,1.610269715,-1.07001108,1.227721317,1.163643422,1.236988658,1.260174875,1.339645603,0.934532884,1.100264631,1.756093606,1.475637176,-0.040564636,2.507626031,1.810950219,2.012217912,3.069346977,8.8
Chauncey Billups,0.619448796,-1.07001108,0.968939656,0.976589597,1.116044516,0.206064951,0.371187151,2.837660329,2.650166246,1.492480307,1.183289592,-0.272846571,1.768442407,1.017930462,2.124801704,4.34110607,8.7
Chris Bosh,-1.609898273,1.081200606,-0.842531969,-0.656534179,-0.384974552,-0.345062232,-0.330612696,-0.507629435,-0.533711837,-0.173121325,-0.165599132,-0.171427698,-0.515233517,-0.453455594,-0.278862243,0.765783336,8.7
Grant Hill,-0.866782584,0.274496224,-0.842531969,-0.678117312,-0.339287013,-0.173389282,-0.159913185,-0.504336827,-0.498376029,0.068771028,0.0820632,-0.388987539,0.012192498,-0.181153629,-0.093098987,1.557633338,8.7
Kevin Durant,-1.362193043,0.543397685,-0.583750309,-0.368759064,-0.010914775,0.266878985,0.28536235,0.401130383,0.394766961,0.799384666,0.57814524,-0.388987539,-0.202713923,0.237649978,0.300944283,3.14133334,8.7
Kevin Johnson,-1.362193043,-1.607814002,-1.10131363,-0.929920538,-0.786268992,-0.675738542,-0.685629676,-0.517507259,-0.533711837,-0.604578298,-0.634415595,-0.742317806,-0.353069697,-0.689132148,-0.515288205,0.285874245,8.7
Kobe Bryant,0.619448796,-0.263306698,1.745284638,1.897469964,2.510125841,3.188486537,3.331984427,3.041802027,3.326420489,4.770368522,4.282476935,0.91146414,2.453309024,3.126280178,4.466544566,4.101151524,8.7
Magic Johnson,-1.114487814,0.543397685,-0.583750309,-0.527035377,-0.203780663,0.011586738,-0.076621957,-0.481288571,-0.469132603,0.083580764,0.054040245,0.04776793,0.580553069,0.247204433,0.379752937,2.085533339,8.7
Mitch Richmond,0.867154025,-0.532208158,0.710157995,0.940617708,1.488548026,1.811302058,1.884680592,1.988167456,1.811854681,2.146083318,1.876289694,0.30458669,1.118212723,1.860314903,1.404265439,2.133524248,8.7
Shawn Marion,-0.123666894,0.005594763,0.192594674,0.408233746,0.886161718,0.977643008,1.009964357,0.842339859,0.894342168,0.41038227,0.294886182,1.132295557,0.056275867,0.291791889,1.139693529,2.253501521,8.7
Stephen Curry,0.124038336,-1.07001108,0.451376334,0.56291287,0.9191768,0.623527956,0.593824918,4.7111543,3.811373982,0.867509452,0.606925572,-0.238495018,1.973902392,1.592790165,2.355598476,5.300924253,8.7
Charles Barkley,0.124038336,-0.263306698,0.451376334,0.706800427,1.210532127,1.827139046,1.301008608,0.065284363,0.352120297,2.642703129,2.760906218,3.152494076,0.852138107,2.09121423,3.149314206,4.845010616,8.6
Chauncey Billups,0.124038336,-1.07001108,0.451376334,0.397442179,0.472305983,-0.09673826,0.018703744,1.688540124,1.660763643,0.694729199,0.500135393,-0.418431728,0.85292531,0.460587259,0.925784325,2.613433339,8.6
Dirk Nowitzki,1.857974945,1.350102067,2.52162962,2.767989687,3.444330407,3.862508748,3.871318876,3.878124468,3.718769797,5.305493646,4.525595004,1.295874384,1.603916979,2.408103651,6.284772797,1.221696974,8.6
Dominique Wilkins,0.867154025,0.005594763,0.710157995,1.080908076,1.616495368,3.074460224,3.222724072,0.114673484,0.285104111,2.897430587,2.713191457,2.242995795,0.528597671,1.720182898,2.152947652,3.261310613,8.6
Karl Malone,-0.619077354,0.543397685,-0.583750309,-0.336384364,-0.051155381,0.477194186,0.423442103,-0.533970299,-0.545896598,0.277094647,0.519069822,0.391283468,-0.230266028,0.417592212,-0.44773793,0.621810609,8.6
Reggie Miller,0.371743566,0.005594763,0.451376334,0.807521717,1.140722457,0.913028097,0.752489955,2.23182045,2.059205332,1.988112802,1.627112608,0.054311084,0.739568077,0.839580637,2.642687144,3.645237887,8.6
Dominique Wilkins,-0.123666894,0.005594763,-0.324968648,-0.059400816,0.304562683,1.044791837,1.117007836,-0.402265978,-0.352158896,0.874420662,0.827322326,0.780601078,-0.176736224,0.465364486,0.34034861,1.893569702,8.5
Gary Payton,0.371743566,-0.801109619,0.451376334,0.839896418,1.180740739,1.272844465,1.191431556,0.496616016,0.698167514,0.422230059,0.515282936,0.423999234,2.216360918,1.229720879,1.291681647,2.613433339,8.5
Kevin Durant,-1.114487814,0.543397685,-0.324968648,-0.088178327,0.326795062,0.625428394,0.64132942,0.878558548,0.899216072,1.385850208,1.089374824,-0.295747607,-0.034252479,0.584795173,0.785054586,3.957178796,8.5
Russell Westbrook,0.124038336,-1.07001108,0.710157995,0.893854252,1.222092964,1.629493436,1.817857592,1.132089367,1.477992226,2.441290721,2.22695532,0.790415807,2.80833758,2.553012884,1.758904382,3.429278795,8.5
